"","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","cnt_mov_avg_7","cnt_lag_1","cnt_lag_2","cnt_lag_3","cnt_lag_4","cnt_lag_5","cnt_lag_6","cnt_lag_7","cnt_lag_8","cnt_tom","r_cnt_mov_avg_7","r_cnt_mov_avg_2","r_cnt_mov_avg_21","weekly_trend","AR"
"477","2",1,4,"0","6","0","1",0.57,0.542921,0.682917,0.283587,2541,4083,6624,4960,7290,6565,4367,6691,6370,7132,7460,6398,1027,6553.57142857143,6927.5,6210,-0.139418568302595,6658.86480901865
"478","2",1,4,"0","0","0","3",0.396667,0.389504,0.835417,0.344546,120,907,1027,5221.28571428571,6624,7290,6565,4367,6691,6370,7132,7460,3214,6434.14285714286,6957,6228.52380952381,0.112064343163539,4062.35005730436
"479","2",1,4,"0","1","1","2",0.321667,0.301125,0.766667,0.303496,195,3019,3214,5001.42857142857,1027,6624,7290,6565,4367,6691,6370,7132,5633,5562,3825.5,5989.7619047619,0.856001121704992,4188.24958444722
"480","2",1,4,"0","2","1","1",0.413333,0.405283,0.454167,0.249383,518,5115,5633,4850.42857142857,3214,1027,6624,7290,6565,4367,6691,6370,6196,5111.14285714286,2120.5,5860.14285714286,0.495447409733124,5161.54236101865
"481","2",1,4,"0","3","1","1",0.476667,0.470317,0.427917,0.118792,655,5541,6196,4507,5633,3214,1027,6624,7290,6565,4367,6691,5026,4960,4423.5,5805.90476190476,0.15812285159169,5449.11779444722
"482","2",1,4,"0","4","1","2",0.498333,0.483583,0.756667,0.176625,475,4551,5026,5260.85714285714,6196,5633,3214,1027,6624,7290,6565,4367,6233,5221.28571428571,5914.5,5794.47619047619,-0.418822990611404,5269.5216081615
"483","2",1,4,"0","5","1","1",0.4575,0.452637,0.400833,0.347633,1014,5219,6233,5597.71428571429,5026,6196,5633,3214,1027,6624,7290,6565,4220,5001.42857142857,5611,5726.33333333333,0.234424980959634,5458.89584244722
"484","2",1,4,"0","6","0","2",0.376667,0.377504,0.489583,0.129975,1120,3100,4220,5613,6233,5026,6196,5633,3214,1027,6624,7290,6304,4850.42857142857,5629.5,5715.52380952381,0.144993141289438,4531.96347901865
"485","2",1,4,"0","0","0","1",0.458333,0.450121,0.587083,0.116908,2229,4075,6304,5609.14285714286,4220,6233,5026,6196,5633,3214,1027,6624,5572,4507,5226.5,5589.95238095238,0.36292270531401,5155.66857759008
"486","2",1,4,"0","1","1","2",0.464167,0.457696,0.57,0.171638,665,4907,5572,5808.42857142857,6304,4220,6233,5026,6196,5633,3214,1027,5740,5260.85714285714,5262,5644,-5.13826679649464,5741.38231473293
"487","2",1,5,"0","2","1","2",0.613333,0.577021,0.659583,0.156096,653,5087,5740,5817.42857142857,5572,6304,4220,6233,5026,6196,5633,3214,6169,5597.71428571429,5938,5643.38095238095,-0.73366521468575,5824.72618301865
"488","2",1,5,"0","3","1","1",0.564167,0.537896,0.797083,0.138058,667,5502,6169,6197.85714285714,5740,5572,6304,4220,6233,5026,6196,5633,6421,5613,5656,5634.90476190476,-0.0189952068169714,5879.88413873293
"489","2",1,5,"0","4","1","2",0.56,0.537242,0.768333,0.133696,764,5657,6421,6205.71428571429,6169,5740,5572,6304,4220,6233,5026,6196,6296,5609.14285714286,5954.5,5697.14285714286,0.00435765009683667,5978.45847501865
"490","2",1,5,"0","5","1","1",0.6275,0.590917,0.735417,0.162938,1069,5227,6296,6305.85714285714,6421,6169,5740,5572,6304,4220,6233,5026,6883,5808.42857142857,6295,5745.33333333333,-0.277556705133307,6125.32300987579
"491","2",1,5,"0","6","0","2",0.621667,0.584608,0.756667,0.152992,2496,4387,6883,6304.14285714286,6296,6421,6169,5740,5572,6304,4220,6233,6359,5817.42857142857,6358.5,5740.47619047619,-0.0101074923792716,6302.09551101865
"492","2",1,5,"0","0","0","2",0.5625,0.546737,0.74,0.149879,2135,4224,6359,6096.71428571429,6883,6296,6421,6169,5740,5572,6304,4220,6273,6197.85714285714,6589.5,5713,-0.631042654028436,6451.88325644722
"493","2",1,5,"0","1","1","2",0.5375,0.527142,0.664167,0.230721,1008,5265,6273,6118.28571428571,6359,6883,6296,6421,6169,5740,5572,6304,5728,6205.71428571429,6621,5676.19047619048,-0.0087246192893401,6257.90649501865
"494","2",1,5,"0","2","1","2",0.581667,0.557471,0.685833,0.296029,738,4990,5728,6223.14285714286,6273,6359,6883,6296,6421,6169,5740,5572,4717,6305.85714285714,6316,5671.57142857143,-0.125807609475951,6118.81590359008
"495","2",1,5,"0","3","1","2",0.575,0.553025,0.744167,0.216412,620,4097,4717,6301.14285714286,5728,6273,6359,6883,6296,6421,6169,5740,6572,6304.14285714286,6000.5,5625.71428571429,0.00209059233449477,5636.28565844722
"496","2",1,5,"0","4","1","1",0.505833,0.491783,0.552083,0.314063,1026,5546,6572,6266.71428571429,4717,5728,6273,6359,6883,6296,6421,6169,7030,6096.71428571429,5222.5,5642.38095238095,0.235370400389042,6232.2982061615
"497","2",1,5,"0","5","1","1",0.533333,0.520833,0.360417,0.236937,1319,5711,7030,5776.71428571429,6572,4717,5728,6273,6359,6883,6296,6421,7429,6118.28571428571,5644.5,5642.71428571429,-0.0235165862015262,6541.81521701865
"498","2",1,5,"0","6","0","1",0.564167,0.544817,0.480417,0.123133,2622,4807,7429,5689.14285714286,7030,6572,4717,5728,6273,6359,6883,6296,6118,6223.14285714286,6801,5630.33333333333,-0.116581956797967,6809.9940061615
"499","2",1,5,"0","0","0","1",0.6125,0.585238,0.57625,0.225117,2172,3946,6118,6075.85714285714,7429,7030,6572,4717,5728,6273,6359,6883,2843,6301.14285714286,7229.5,5668.66666666667,-0.079325875345053,6275.32147159007
"500","2",1,5,"0","1","1","2",0.573333,0.5499,0.789583,0.212692,342,2501,2843,6191.85714285714,6118,7429,7030,6572,4717,5728,6273,6359,5115,6266.71428571429,6773.5,5911.09523809524,0.0378990407296745,4789.9760341615
"501","2",1,5,"0","2","1","2",0.611667,0.576404,0.794583,0.147392,625,4490,5115,6278.85714285714,2843,6118,7429,7030,6572,4717,5728,6273,7424,5776.71428571429,4480.5,5893.42857142857,0.546787820819385,5298.01841844722
"502","2",1,5,"0","3","1","1",0.636667,0.595975,0.697917,0.122512,991,6433,7424,6402.42857142857,5115,2843,6118,7429,7030,6572,4717,5728,7384,5689.14285714286,3979,5868.7619047619,0.107018156424581,6421.63586787579
"503","2",1,5,"0","4","1","1",0.593333,0.572613,0.52,0.229475,1242,6142,7384,6546.85714285714,7424,5115,2843,6118,7429,7030,6572,4717,7639,6075.85714285714,6269.5,5927.2380952381,-0.573881704473182,6828.93535730436
"504","2",1,5,"0","5","1","1",0.564167,0.551121,0.523333,0.136817,1521,6118,7639,6763.42857142857,7384,7424,5115,2843,6118,7429,7030,6572,8294,6191.85714285714,7404,6039.52380952381,-0.123554473524041,6887.9396881615
"505","2",1,5,"0","6","0","1",0.6,0.566908,0.45625,0.083975,3410,4884,8294,6900.28571428571,7639,7384,7424,5115,2843,6118,7429,7030,7129,6278.85714285714,7511.5,6106.47619047619,-0.0866287339971551,7208.1768461615
"506","2",1,5,"0","0","0","1",0.620833,0.583967,0.530417,0.254367,2704,4425,7129,6591.14285714286,8294,7639,7384,7424,5115,2843,6118,7429,4359,6402.42857142857,7966.5,6300.47619047619,-0.116435590254408,6789.98033073293
"507","2",1,5,"0","1","1","2",0.598333,0.565667,0.81125,0.233204,630,3729,4359,6503.42857142857,7129,8294,7639,7384,7424,5115,2843,6118,6073,6546.85714285714,7711.5,6339.7619047619,-0.165250081726054,5682.29688644722
"508","2",1,5,"0","2","1","2",0.615,0.580825,0.765833,0.118167,819,5254,6073,6374.14285714286,4359,7129,8294,7639,7384,7424,5115,2843,5260,6763.42857142857,5744,6282,-0.533239535701724,6578.05640273293
"509","2",1,5,"0","3","1","2",0.621667,0.584612,0.774583,0.102,766,4494,5260,6123,6073,4359,7129,8294,7639,7384,7424,5115,6770,6900.28571428571,5216,6297.85714285714,-0.187292277614858,6269.39533787579
"510","2",1,5,"0","4","1","1",0.655,0.6067,0.716667,0.172896,1059,5711,6770,6046.14285714286,5260,6073,4359,7129,8294,7639,7384,7424,6734,6591.14285714286,5666.5,6254.57142857143,0.291487068965517,6554.4416041615
"511","2",1,5,"0","5","1","1",0.68,0.627529,0.747083,0.14055,1417,5317,6734,6286.71428571429,6770,5260,6073,4359,7129,8294,7639,7384,6536,6503.42857142857,6015,6271.19047619048,0.0831527627302275,6584.92224187579
"512","2",1,5,"0","6","0","1",0.6925,0.642696,0.7325,0.198992,2855,3681,6536,6239.57142857143,6734,6770,5260,6073,4359,7129,8294,7639,6591,6374.14285714286,6752,6292.04761904762,0.118471004058123,6407.91347273293
"513","2",1,5,"0","0","0","1",0.69,0.641425,0.697083,0.215171,3283,3308,6591,6467.42857142857,6536,6734,6770,5260,6073,4359,7129,8294,6043,6123,6635,6275.52380952381,0.211960453339764,6236.51509844722
"514","2",1,5,"1","1","0","1",0.7125,0.6793,0.67625,0.196521,2557,3486,6043,6548.57142857143,6591,6536,6734,6770,5260,6073,4359,7129,5743,6046.14285714286,6563.5,6286.57142857143,0.0754664048253612,6031.20133901865
"515","2",1,5,"0","2","1","1",0.7225,0.672992,0.684583,0.2954,880,4863,5743,6176.14285714286,6043,6591,6536,6734,6770,5260,6073,4359,6855,6286.71428571429,6317,6275.61904761905,-0.386327139252122,6175.2139441615
"516","2",1,5,"0","3","1","2",0.656667,0.611129,0.67,0.134329,745,6110,6855,6402.42857142857,5743,6043,6591,6536,6734,6770,5260,6073,7338,6239.57142857143,5893,6276.33333333333,0.0543388769965421,6505.15740130436
"517","2",1,5,"0","4","1","1",0.68,0.631329,0.492917,0.195279,1100,6238,7338,6552.42857142857,6855,5743,6043,6591,6536,6734,6770,5260,4127,6467.42857142857,6299,6378.14285714286,-0.303231939163498,6962.41902159007
"518","2",1,6,"0","5","1","2",0.654167,0.607962,0.755417,0.237563,533,3594,4127,6688.85714285714,7338,6855,5743,6043,6591,6536,6734,6770,8120,6548.57142857143,7096.5,6414.61904761905,-0.0838995568685377,5555.4927381615
"519","2",1,6,"0","6","0","1",0.583333,0.566288,0.549167,0.186562,2795,5325,8120,6868.57142857143,4127,7338,6855,5743,6043,6591,6536,6734,7641,6176.14285714286,5732.5,6276.38095238095,0.387139887139887,6875.81081330436
"520","2",1,6,"0","0","0","1",0.6025,0.575133,0.493333,0.184087,2494,5147,7641,6897.14285714286,8120,4127,7338,6855,5743,6043,6591,6536,6998,6402.42857142857,6123.5,6309.28571428571,-0.24235006119951,7055.98072587579
"521","2",1,6,"0","1","1","1",0.5975,0.578283,0.487083,0.284833,1071,5927,6998,6919.42857142857,7641,8120,4127,7338,6855,5743,6043,6591,7001,6552.42857142857,7880.5,6381.80952380952,-0.159308147473828,6829.82167301865
"522","2",1,6,"0","2","1","2",0.540833,0.525892,0.613333,0.209575,968,6033,7001,7435,6998,7641,8120,4127,7338,6855,5743,6043,7055,6688.85714285714,7319.5,6579.66666666667,-0.158034089028628,6902.64011044722
"523","2",1,6,"0","3","1","1",0.554167,0.542292,0.61125,0.077125,1027,6028,7055,7346.14285714286,7001,6998,7641,8120,4127,7338,6855,5743,7494,6868.57142857143,6999.5,6669.47619047619,-0.21904927738116,7046.68573987579
"524","2",1,6,"0","4","1","1",0.6025,0.569442,0.567083,0.15735,1038,6456,7494,7197.14285714286,7055,7001,6998,7641,8120,4127,7338,6855,7736,6897.14285714286,7028,6651.90476190476,-0.0291757840991977,7187.45580130436
"525","2",1,6,"0","5","1","1",0.649167,0.597862,0.467917,0.175383,1488,6248,7736,7149.42857142857,7494,7055,7001,6998,7641,8120,4127,7338,7498,6919.42857142857,7274.5,6657.14285714286,-0.0212591986917416,7302.09675387579
"526","2",1,6,"0","6","0","1",0.710833,0.648367,0.437083,0.144287,2708,4790,7498,6859.57142857143,7736,7494,7055,7001,6998,7641,8120,4127,6598,7435,7615,6661.7619047619,-0.874485098134238,7705.03682759007
"527","2",1,6,"0","0","0","1",0.726667,0.663517,0.538333,0.133721,2224,4374,6598,6911.85714285714,7498,7736,7494,7055,7001,6998,7641,8120,6664,7346.14285714286,7617,6623.85714285714,0.0766009852216749,7003.63078501865
"528","2",1,6,"0","1","1","2",0.720833,0.659721,0.587917,0.207713,1017,5647,6664,6893.14285714286,6598,7498,7736,7494,7055,7001,6998,7641,4972,7197.14285714286,7048,6598.57142857143,0.136500458055228,6921.64087759007
"529","2",1,6,"0","2","1","2",0.653333,0.597875,0.833333,0.214546,477,4495,4972,6883,6664,6598,7498,7736,7494,7055,7001,6998,7421,7149.42857142857,6631,6708.33333333333,0.0477279222635039,6206.23654587579
"530","2",1,6,"0","3","1","1",0.655833,0.611117,0.582083,0.343279,1173,6248,7421,6912.14285714286,4972,6664,6598,7498,7736,7494,7055,7001,7363,6859.57142857143,5818,6655.90476190476,0.289815740608485,6996.7626021615
"531","2",1,6,"0","4","1","1",0.648333,0.624383,0.569583,0.253733,1180,6183,7363,6966.42857142857,7421,4972,6664,6598,7498,7736,7494,7055,7665,6911.85714285714,6196.5,6758.80952380952,-0.0518781006378455,7149.37800301865
"532","2",1,6,"0","5","1","1",0.639167,0.599754,0.589583,0.176617,1563,6102,7665,6742.85714285714,7363,7421,4972,6664,6598,7498,7736,7494,7702,6893.14285714286,7392,6787.04761904762,0.0174806511876168,7238.72058244722
"533","2",1,6,"0","6","0","1",0.631667,0.594708,0.504167,0.166667,2963,4739,7702,7007.57142857143,7665,7363,7421,4972,6664,6598,7498,7736,6978,6883,7514,6831.38095238095,0.00917786970010341,7252.68652244722
"534","2",1,6,"0","0","0","1",0.5925,0.571975,0.59875,0.144904,2634,4344,6978,6834.71428571429,7702,7665,7363,7421,4972,6664,6598,7498,5099,6912.14285714286,7683.5,6886.90476190476,-0.0272072552680715,6972.92768901865
"535","2",1,6,"0","1","1","2",0.568333,0.544842,0.777917,0.174746,653,4446,5099,6626.42857142857,6978,7702,7665,7363,7421,4972,6664,6598,6825,6966.42857142857,7340,6905.33333333333,-0.0575932100636557,6201.51800987579
"536","2",1,6,"0","2","1","1",0.688333,0.654692,0.69,0.148017,968,5857,6825,6363.28571428571,5099,6978,7702,7665,7363,7421,4972,6664,6211,6742.85714285714,6038.5,6860.38095238095,0.23484393757503,6701.33413044722
"537","2",1,6,"0","3","1","1",0.7825,0.720975,0.592083,0.113812,872,5339,6211,6328.42857142857,6825,5099,6978,7702,7665,7363,7421,4972,5905,7007.57142857143,5962,6911.90476190476,-0.372687047465809,6797.10138387579
"538","3",1,6,"0","4","1","1",0.805833,0.752542,0.567917,0.118787,778,5127,5905,6316,6211,6825,5099,6978,7702,7665,7363,7421,5823,6834.71428571429,6518,6881.2380952381,0.163050801778736,6377.28361387579
"539","3",1,6,"0","5","1","1",0.7775,0.724121,0.57375,0.182842,964,4859,5823,6556,5905,6211,6825,5099,6978,7702,7665,7363,7458,6626.42857142857,6058,6813,0.198017112589977,6208.3137841615
"540","3",1,6,"0","6","0","1",0.731667,0.652792,0.534583,0.179721,2657,4801,7458,6644.14285714286,5823,5905,6211,6825,5099,6978,7702,7665,6891,6363.28571428571,5864,6893.7619047619,0.240313111545988,6742.80120787579
"541","3",1,6,"0","0","0","1",0.743333,0.674254,0.479167,0.145525,2551,4340,6891,6804.71428571429,7458,5823,5905,6211,6825,5099,6978,7702,6779,6328.42857142857,6640.5,6862.2380952381,0.0316800830952999,6576.45839444722
"542","3",1,6,"0","1","1","1",0.715833,0.654042,0.504167,0.300383,1139,5640,6779,6943.85714285714,6891,7458,5823,5905,6211,6825,5099,6978,7442,6316,7174.5,6826.52380952381,0.0124677558039553,6530.64841159007
"543","3",1,6,"0","2","1","1",0.630833,0.594704,0.373333,0.347642,1077,6365,7442,6892.42857142857,6779,6891,7458,5823,5905,6211,6825,5099,7335,6556,6835,6816.09523809524,-0.329476367915278,7062.92121387579
"544","3",1,6,"0","3","1","1",0.6975,0.640792,0.36,0.271775,1077,6258,7335,6639.42857142857,7442,6779,6891,7458,5823,5905,6211,6825,6879,6644.14285714286,7110.5,6837.09523809524,-0.0904029304029304,7000.90953701865
"545","3",1,6,"0","4","1","1",0.749167,0.675512,0.4225,0.17165,921,5958,6879,6445.14285714286,7335,7442,6779,6891,7458,5823,5905,6211,5463,6804.71428571429,7388.5,6850.42857142857,-0.180969248108195,6926.0183801615
"546","3",1,6,"0","5","1","1",0.834167,0.786613,0.48875,0.165417,829,4634,5463,6366.28571428571,6879,7335,7442,6779,6891,7458,5823,5905,5687,6943.85714285714,7107,6821.14285714286,-0.164944961896698,6382.94409559008
"547","3",1,6,"0","6","0","1",0.765,0.687508,0.60125,0.161071,1455,4232,5687,6254.57142857143,5463,6879,7335,7442,6779,6891,7458,5823,5531,6892.42857142857,6171,6712.90476190476,0.0618238021638331,6368.23507673293
"548","3",1,7,"0","0","0","1",0.815833,0.750629,0.51875,0.168529,1421,4110,5531,6264.28571428571,5687,5463,6879,7335,7442,6779,6891,7458,6227,6639.42857142857,5575,6626.66666666667,0.237463126843658,6069.98471901865
"549","3",1,7,"0","1","1","1",0.781667,0.702038,0.447083,0.195267,904,5323,6227,6173.14285714286,5531,5687,5463,6879,7335,7442,6779,6891,6660,6445.14285714286,5609,6575.85714285714,0.197358873893484,6286.35218273293
"550","3",1,7,"0","2","1","1",0.780833,0.70265,0.492083,0.126237,1052,5608,6660,6279.42857142857,6227,5531,5687,5463,6879,7335,7442,6779,7403,6366.28571428571,5879,6555.04761904762,0.0814279392240743,6478.93536873293
"551","3",1,7,"1","3","0","1",0.789167,0.732337,0.53875,0.13495,2562,4841,7403,6158.42857142857,6660,6227,5531,5687,5463,6879,7335,7442,6241,6254.57142857143,6443.5,6635.42857142857,0.105079279763504,6722.85674959007
"552","3",1,7,"0","4","1","1",0.8275,0.761367,0.457917,0.194029,1405,4836,6241,6035.71428571429,7403,6660,6227,5531,5687,5463,6879,7335,6207,6264.28571428571,7031.5,6634.57142857143,-0.0092706203135651,6278.08930044722
"553","3",1,7,"0","5","1","1",0.828333,0.752533,0.450833,0.146142,1366,4841,6207,6084.57142857143,6241,7403,6660,6227,5531,5687,5463,6879,4840,6173.14285714286,6822,6581.14285714286,0.0927460386684111,6168.0303101615
"554","3",1,7,"0","6","0","1",0.861667,0.804913,0.492083,0.163554,1448,3392,4840,6031.71428571429,6207,6241,7403,6660,6227,5531,5687,5463,4672,6279.42857142857,6224,6511.71428571429,-0.13618890719385,5722.22456987579
"555","3",1,7,"0","0","0","1",0.8225,0.790396,0.57375,0.125629,1203,3469,4672,6011.85714285714,4840,6207,6241,7403,6660,6227,5531,5687,6569,6158.42857142857,5523.5,6375.42857142857,0.148936170212766,5482.53510701865
"556","3",1,7,"0","1","1","2",0.710833,0.654054,0.683333,0.180975,998,5571,6569,6184,4672,4840,6207,6241,7403,6660,6227,5531,6290,6035.71428571429,4756,6265.61904761905,0.155306454529018,6233.05381730436
"557","3",1,7,"0","2","1","2",0.720833,0.664796,0.6675,0.151737,954,5336,6290,6368.57142857143,6569,4672,4840,6207,6241,7403,6660,6227,7264,6084.57142857143,5620.5,6335.61904761905,-0.0549221133772282,6214.28269330436
"558","3",1,7,"0","3","1","1",0.716667,0.650271,0.633333,0.151733,975,6289,7264,6672.71428571429,6290,6569,4672,4840,6207,6241,7403,6660,7446,6031.71428571429,6429.5,6310.14285714286,0.0555555555555556,6561.75521787579
"559","3",1,7,"0","4","1","1",0.715833,0.654683,0.529583,0.146775,1032,6414,7446,6866.85714285714,7264,6290,6569,4672,4840,6207,6241,7403,7499,6011.85714285714,6777,6360.28571428571,0.0187761718222342,6643.52592759008
"560","3",1,7,"0","5","1","2",0.731667,0.667933,0.485833,0.08085,1511,5988,7499,6904.14285714286,7446,7264,6290,6569,4672,4840,6207,6241,6969,6184,7355,6433.66666666667,-0.193078032366608,6847.19567330436
"561","3",1,7,"0","6","0","2",0.703333,0.666042,0.699167,0.143679,2355,4614,6969,6975,7499,7446,7264,6290,6569,4672,4840,6207,6031,6368.57142857143,7472.5,6513.47619047619,-0.208152086354116,6727.93444044722
"562","3",1,7,"0","0","0","1",0.745833,0.705196,0.717917,0.166667,1920,4111,6031,6753.42857142857,6969,7499,7446,7264,6290,6569,4672,4840,6830,6672.71428571429,7234,6490.19047619048,-0.439876033057851,6546.31594387579
"563","3",1,7,"0","1","1","1",0.763333,0.724125,0.645,0.164187,1088,5742,6830,6631.28571428571,6031,6969,7499,7446,7264,6290,6569,4672,6786,6866.85714285714,6500,6449.2380952381,-0.290881849315068,6954.59437359008
"564","3",1,7,"0","2","1","1",0.818333,0.755683,0.505833,0.114429,921,5865,6786,6398.57142857143,6830,6031,6969,7499,7446,7264,6290,6569,5713,6904.14285714286,6430.5,6451.66666666667,-0.0397320748972446,6888.83043444722
"565","3",1,7,"0","3","1","1",0.793333,0.745583,0.577083,0.137442,799,4914,5713,6040,6786,6830,6031,6969,7499,7446,7264,6290,6591,6975,6808,6420.42857142857,-0.0788553259141494,6479.24252244722
"566","3",1,7,"0","4","1","1",0.77,0.714642,0.600417,0.165429,888,5703,6591,6237,5713,6786,6830,6031,6969,7499,7446,7264,5870,6753.42857142857,6249.5,6343.19047619048,0.21351872246696,6606.93956530436
"567","3",1,7,"0","5","1","2",0.665833,0.613025,0.844167,0.208967,747,5123,5870,6256.42857142857,6591,5713,6786,6830,6031,6969,7499,7446,4459,6631.28571428571,6152,6329.47619047619,0.114826752618856,6268.68297787579
"568","3",1,7,"0","6","0","3",0.595833,0.549912,0.865417,0.2133,1264,3195,4459,6371.57142857143,5870,6591,5713,6786,6830,6031,6969,7499,7410,6398.57142857143,6230.5,6348.85714285714,0.217228963861848,5478.25185159007
"569","3",1,7,"0","0","0","2",0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,6723,4459,5870,6591,5713,6786,6830,6031,6969,6966,6040,5164.5,6290.38095238095,0.360166451427751,6497.3436361615
"570","3",1,7,"0","1","1","1",0.741667,0.690017,0.694167,0.138683,1135,5831,6966,6761.57142857143,7410,4459,5870,6591,5713,6786,6830,6031,7592,6237,5934.5,6379.85714285714,-0.228651964848284,6657.37681387579
"571","3",1,7,"0","2","1","1",0.750833,0.70645,0.655,0.211454,1140,6452,7592,6909.28571428571,6966,7410,4459,5870,6591,5713,6786,6830,8173,6256.42857142857,7188,6415.04761904762,-0.0199121522693997,6862.44312330436
"572","3",1,7,"0","3","1","1",0.724167,0.654054,0.45,0.1648,1383,6790,8173,7227.28571428571,7592,6966,7410,4459,5870,6591,5713,6786,6861,6371.57142857143,7279,6459.42857142857,-0.118773946360153,7220.5902921615
"573","3",1,7,"0","4","1","1",0.776667,0.739263,0.596667,0.284813,1036,5825,6861,7111.14285714286,8173,7592,6966,7410,4459,5870,6591,5713,6904,6723,7882.5,6496.09523809524,-0.430596884298967,6954.4627521615
"574","3",1,7,"0","5","1","1",0.781667,0.734217,0.594583,0.152992,1259,5645,6904,7131,6861,8173,7592,6966,7410,4459,5870,6591,6685,6761.57142857143,7517,6525.61904761905,-0.0409649522075558,6859.57035244722
"575","3",1,7,"0","6","0","1",0.755833,0.697604,0.613333,0.15735,2234,4451,6685,7077.28571428571,6904,6861,8173,7592,6966,7410,4459,5870,6597,6909.28571428571,6882.5,6558.80952380952,-0.176149914821124,6895.82781444722
"576","3",1,7,"0","0","0","1",0.721667,0.667933,0.62375,0.170396,2153,4444,6597,6992.57142857143,6685,6904,6861,8173,7592,6966,7410,4459,7105,7227.28571428571,6794.5,6646.66666666667,-0.499215070643642,7111.82905730436
"577","3",1,7,"0","1","1","1",0.730833,0.684987,0.66875,0.153617,1040,6065,7105,7049.71428571429,6597,6685,6904,6861,8173,7592,6966,7410,7216,7111.14285714286,6641,6738.33333333333,0.109716599190283,7077.9033801615
"578","3",1,7,"0","2","1","1",0.713333,0.662896,0.704167,0.165425,968,6248,7216,7088.42857142857,7105,6597,6685,6904,6861,8173,7592,6966,7580,7131,6851,6763.85714285714,-0.0199540625897215,7196.05023444722
"579","3",1,8,"0","3","1","1",0.7175,0.667308,0.6775,0.141179,1074,6506,7580,7108.28571428571,7216,7105,6597,6685,6904,6861,8173,7592,7261,7077.28571428571,7160.5,6807.95238095238,0.0495258166491043,7291.2541341615
"580","3",1,8,"0","4","1","1",0.7525,0.707088,0.659583,0.129354,983,6278,7261,6946.42857142857,7580,7216,7105,6597,6685,6904,6861,8173,7175,6992.57142857143,7398,6823,0.0725559769974306,7091.74488359007
"581","3",1,8,"0","5","1","2",0.765833,0.722867,0.6425,0.215792,1328,5847,7175,6933.28571428571,7261,7580,7216,7105,6597,6685,6904,6861,6824,7049.71428571429,7420.5,6814.19047619048,-0.0583005392799883,7148.33138387579
"582","3",1,8,"0","6","0","1",0.793333,0.751267,0.613333,0.257458,2345,4479,6824,6941.42857142857,7175,7261,7580,7216,7105,6597,6685,6904,5464,7088.42857142857,7218,6798.7619047619,-0.039252607184241,7010.4332761615
"583","3",1,8,"0","0","0","1",0.769167,0.731079,0.6525,0.290421,1707,3757,5464,6934.85714285714,6824,7175,7261,7580,7216,7105,6597,6685,7013,7108.28571428571,6999.5,6791.85714285714,-0.0207928197456993,6425.03597587579
"584","3",1,8,"0","1","1","2",0.7525,0.710246,0.654167,0.129354,1233,5780,7013,6938.42857142857,5464,6824,7175,7261,7580,7216,7105,6597,7273,6946.42857142857,6144,6764.85714285714,0.171744732454146,6924.87258844722
"585","3",1,8,"0","2","1","2",0.735833,0.697621,0.70375,0.116908,1278,5995,7273,6740,7013,5464,6824,7175,7261,7580,7216,7105,7534,6933.28571428571,6238.5,6773.57142857143,0.0129486277269528,7094.27659787579
"586","3",1,8,"0","3","1","2",0.75,0.707717,0.672917,0.1107,1263,6271,7534,6665,7273,7013,5464,6824,7175,7261,7580,7216,7286,6941.42857142857,7143,6796.7619047619,-0.00789911308203991,7221.04710044722
"587","3",1,8,"0","4","1","1",0.755833,0.699508,0.620417,0.1561,1196,6090,7286,6819.28571428571,7534,7273,7013,5464,6824,7175,7261,7580,5786,6934.85714285714,7403.5,6883.47619047619,0.00606860158311346,7103.63702244722
"588","3",1,8,"0","5","1","2",0.715833,0.667942,0.715833,0.238813,1065,4721,5786,6800.71428571429,7286,7534,7273,7013,5464,6824,7175,7261,6299,6938.42857142857,7410,6916.57142857143,-0.00344305192122297,6460.96905273293
"589","3",1,8,"0","6","0","2",0.6925,0.638267,0.732917,0.206479,2247,4052,6299,6730.85714285714,5786,7286,7534,7273,7013,5464,6824,7175,6544,6740,6536,6912.57142857143,0.193588850174216,6482.98143159007
"590","3",1,8,"0","0","0","1",0.700833,0.644579,0.530417,0.122512,2182,4362,6544,6704.14285714286,6299,5786,7286,7534,7273,7013,5464,6824,6883,6665,6042.5,7000.19047619048,0.0769343493552169,6599.86272987579
"591","3",1,8,"0","1","1","1",0.720833,0.662254,0.545417,0.136212,1207,5676,6883,6749.71428571429,6544,6299,5786,7286,7534,7273,7013,5464,6784,6819.28571428571,6421.5,6958.95238095238,-0.197657393850659,6933.2953521615
"592","3",1,8,"0","2","1","1",0.726667,0.676779,0.686667,0.169158,1128,5656,6784,6944.28571428571,6883,6544,6299,5786,7286,7534,7273,7013,7347,6800.71428571429,6713.5,6955,0.0185370027092542,6805.12162273293
"593","3",1,8,"0","3","1","1",0.706667,0.654037,0.619583,0.169771,1198,6149,7347,7168,6784,6883,6544,6299,5786,7286,7534,7273,7605,6730.85714285714,6833.5,6916.52380952381,0.0672349786882992,6986.92323159008
"594","3",1,8,"0","4","1","1",0.719167,0.654688,0.519167,0.141796,1338,6267,7605,6883,7347,6784,6883,6544,6299,5786,7286,7534,7148,6704.14285714286,7065.5,6877.19047619048,0.024820812317494,7102.07994444722
